id,text,true_intent,pred_intent,intent_correct,confidence,weak_by_conf,weak_intent_real,weak_slot_real,true_slots,pred_slots
test_136,миңа торыр өчен будильникны куерга исемә төшер,reminder/set_reminder,alarm/set_alarm,False,0.9853,False,False,False,{'reminder/todo': 'торыр өчен будильникны куерга'},"{'reference': 'будильникны', 'datetime': 'миңа торыр'}"
test_137,Минем хәтерләтүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.997,False,False,False,{'reference': 'Минем'},"{'datetime': 'минем хәтерләтүне', 'reminder/todo': 'бетер'}"
test_138,Бүген кар булырмы?,weather/find,weather/find,True,0.9882,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'кар'}","{'datetime': 'Бүген', 'location': 'кар булырмы'}"
test_139,Миңа бөтен будильникларны күрсәт,alarm/show_alarms,alarm/show_alarms,True,1.0,False,False,False,{'reference': 'бөтен'},{}
test_140,бөтен хәтерләтүләрне күрсәт,reminder/show_reminders,SearchCreativeWork,False,0.9873,False,False,False,{'reference': 'бөтен'},{}
test_141,минем будильнигымда күпме вакыт калды,alarm/time_left_on_alarm,alarm/show_alarms,False,1.0,False,True,False,{'reference': 'минем'},{}
test_142,будильникны 2 сәгатькә куй,alarm/set_alarm,alarm/modify_alarm,False,0.9857,False,False,False,{'datetime': '2 сәгатькә'},"{'reference': 'будильникны', 'datetime': '2 сәгатькә куй'}"
test_143,Эштән соң икмәк сатып алырга исемә төшер,reminder/set_reminder,none,False,0.9619,True,False,False,"{'datetime': 'Эштән соң', 'reminder/todo': 'икмәк сатып алырга'}",{}
test_144,Бүген яңгыр булырмы?,weather/find,weather/find,True,0.9696,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'яңгыр'}","{'datetime': 'Бүген', 'location': 'яңгыр булырмы'}"
test_145,бүгенге һава торышы фаразын укы,weather/find,weather/find,True,0.9824,False,False,False,{'datetime': 'бүгенге'},{'datetime': 'бүгенге'}
test_146,Минем будильнигым нинди вакытка куелган?,alarm/show_alarms,alarm/show_alarms,True,1.0,False,False,False,{'reference': 'Минем'},{'datetime': 'минем будильнигым'}
test_147,иртәгә 4 миңа сәүдә үзәгенә барырга исемә төшер,reminder/set_reminder,reminder/set_reminder,True,0.9444,False,False,False,"{'datetime': 'иртәгә 4', 'reminder/todo': 'сәүдә үзәгенә барырга'}","{'datetime': 'иртәгә 4 миңа сәүдә үзәгенә', 'reminder/todo': 'тарашырга'}"
test_148,бүген кул чатырны үзем белән алыйммы,weather/find,PlayMusic,False,0.9817,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'кул чатырны'}","{'music_item': 'бүген кул чатырны', 'service': 'үzem'}"
test_149,Минем хәтерләтүне күрсәт,reminder/show_reminders,SearchCreativeWork,False,0.964,False,False,False,{'reference': 'Минем'},"{'object_name': 'минем', 'object_type': 'хәтер'}"
test_150,Минем бөтен хәтерләтүләрне күрсәт,reminder/show_reminders,SearchCreativeWork,False,0.9712,False,False,False,{'reference': 'Минем бөтен'},{'sort': 'böтен хәтерләтүләр'}
test_151,Дүшәмбе көнне эт ризыгы турында хәтерләтү куй,reminder/set_reminder,alarm/set_alarm,False,0.9948,False,False,False,"{'datetime': 'Дүшәмбе', 'reminder/todo': 'эт ризыгы'}","{'datetime': 'душәмбе көнне эт ризыгы', 'negation': 'турында хәтерләтү'}"
test_152,"Иртәгегә ""Сишәмбе кичендә Балада Саб йога дәресенә язылырга "" хәтерләтүне куй",reminder/set_reminder,reminder/set_reminder,True,0.9945,False,False,False,"{'datetime': 'Иртәгегә', 'reminder/todo': 'Сишәмбе кичендә Балада Саб йога дәресенә язылырга'}","{'datetime': 'Иртәгегә', 'reminder/todo': 'Сишәмбе кичендә Балада Саб йога дәресенә язылырга'}"
test_153,бүгенгегә бөтен искә төшерүләрне бетер,reminder/cancel_reminder,alarm/show_alarms,False,1.0,False,False,False,"{'datetime': 'бүгенгегә', 'reference': 'бөтен'}",{}
test_154,Бу атнада Нью-Йоркта нинди һава торышы булачак,weather/find,weather/find,True,1.0,False,False,False,"{'datetime': 'Бу атнада', 'location': 'Нью - Йоркта'}","{'location': 'Нью-Йоркта', 'datetime': 'бу атнада'}"
test_155,пәнҗешәмбе көнне көндез 12-дә табибка баруымны исемә төшер,reminder/set_reminder,reminder/set_reminder,True,0.9807,False,False,False,"{'datetime': 'пәнҗешәмбе көнне көндез 12-дә', 'reminder/todo': 'табибка баруымны'}","{'datetime': 'пәнҗешәмбе көнне көндез 12-дә', 'reminder/todo': 'табибка баруымны төшер'}"
test_156,Будильникны кичке 6:50 куй,alarm/set_alarm,alarm/set_alarm,True,0.9771,False,False,False,{'datetime': 'кичке 6:50'},"{'reference': 'будильникны', 'datetime': 'кичке 6:50'}"
test_157,Бүген кар булырмы?,weather/find,weather/find,True,0.9882,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'кар'}","{'datetime': 'Бүген', 'location': 'кар булырмы'}"
test_158,Нинди будильниклар куелган?,alarm/show_alarms,alarm/show_alarms,True,0.9875,False,False,False,{},{}
test_159,7 октябрьгә искә төшерү будильникны куй,reminder/set_reminder,alarm/set_alarm,False,0.9678,False,False,False,{'datetime': '7 октябрьгә'},"{'datetime': '7 октябрьгә', 'reference': 'будильник'}"
test_160,бүген кар булырмы?,weather/find,alarm/show_alarms,False,0.9484,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'кар'}",{}
test_161,будильникны 15 минутка күчер,alarm/snooze_alarm,alarm/modify_alarm,False,0.982,False,True,False,{'datetime': '15 минутка'},"{'reference': 'будильникны', 'datetime': '15 минутка күчер'}"
test_162,Күпме кар булуын фаразлыйлар?,weather/find,None,False,0.9656,False,False,False,{'weather/attribute': 'кар'},{}
test_163,урамда эссе ме,weather/find,SearchCreativeWork,False,1.0,False,False,False,"{'location': 'урамда', 'weather/attribute': 'эссе'}","{'object_name': 'урамда', 'object_type': 'эссе'}"
test_164,Бүген нинди температура булачак?,weather/find,weather/find,True,1.0,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'температура'}","{'datetime': 'Бүген', 'location': 'нинди температура'}"
test_165,иртәгә Далласта һава торышы нинди булыр,weather/find,weather/find,True,1.0,False,False,False,"{'datetime': 'иртәгә', 'location': 'Далласта'}","{'location': 'Далласта', 'datetime': 'иртәгә'}"
test_166,бүгенгегә минем бөтен искә төшерүләрне күрсәт,reminder/show_reminders,alarm/show_alarms,False,0.9838,False,False,False,"{'datetime': 'бүгенгегә', 'reference': 'минем бөтен'}","{'datetime': 'бүгенгегә', 'reference': 'минем'}"
test_167,Атна саен продукт сатып алу турында хәтерләтү куй.,reminder/set_reminder,AddToPlaylist,False,0.9427,False,False,False,"{'recurring_datetime': 'Атна саен', 'reminder/todo': 'продукт сатып алу'}","{'artist': 'саен', 'music_item': 'продукт сатып алу турында хәтерләтү', 'playlist': 'сaен', 'reference': ''}"
test_168,һава торышы,weather/find,weather/find,True,0.9808,False,False,False,{},{'location': 'һава торышы'}
test_169,Яңгыр көне буе явыр микән?,weather/find,weather/find,True,0.9578,False,False,False,"{'weather/attribute': 'Яңгыр', 'datetime': 'көне буе'}","{'location': 'Яңгыр көне', 'datetime': 'явыр микән'}"
test_170,Иртәгә яңгыр булырмы?,weather/find,alarm/show_alarms,False,0.9907,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{}
test_171,Бүген кич эш хатларына җавап бирергә исемә төшер,reminder/set_reminder,alarm/show_alarms,False,0.9784,False,False,False,"{'datetime': 'Бүген кич', 'reminder/todo': 'эш хатларына җавап бирергә'}",{}
test_172,Будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,1.0,False,False,False,{},{}
test_173,Минем будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,1.0,False,False,False,{'reference': 'Минем'},{}
test_174,Мин бүген шортыны кия аламмы?,weather/find,weather/find,True,0.9555,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'шортыны'}","{'datetime': 'бүген', 'location': 'не указано', 'weather/attribute': 'не указано', 'weather/temperatureUnit': 'не указано'}"
test_175,Иртәгә яңгыр булырмы?,weather/find,alarm/show_alarms,False,0.9907,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{}
test_176,Будильникны иртәнге 10 куй,alarm/set_alarm,alarm/set_alarm,True,0.9717,False,False,False,{'datetime': 'иртәнге 10'},"{'reference': 'будильникны', 'recurring_datetime': 'иртәнге 10 куй'}"
test_177,бу атнада яңгыр булырмы,weather/find,weather/find,True,0.9908,False,False,False,"{'datetime': 'бу атнада', 'weather/attribute': 'яңгыр'}","{'location': 'бу атнада', 'datetime': 'яңгыр булырмы'}"
test_178,бөтен хәтерләтүләрне күрсәт,reminder/show_reminders,SearchCreativeWork,False,0.9873,False,False,False,{'reference': 'бөтен'},{}
test_179,будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,1.0,False,False,False,{},{}
test_180,бөтен будильникларны сүндер,alarm/cancel_alarm,alarm/snooze_alarm,False,1.0,False,False,False,{'reference': 'бөтен'},"{'datetime': 'бөтен будильникларны', 'reference': 'сүндер'}"
test_181,бөтен будильник настройкаларын күрсәт,alarm/show_alarms,alarm/show_alarms,True,1.0,False,False,False,{'reference': 'бөтен'},{}
test_182,Будильникны егерме минут саен куй,alarm/set_alarm,alarm/set_alarm,True,0.9609,False,False,False,{'recurring_datetime': 'егерме минут саен'},"{'reference': 'будильникны', 'datetime': 'еегеме минут'}"
test_183,Минем нинди искә төшерүләрем бар?,reminder/show_reminders,none,False,0.9199,True,False,False,{'reference': 'Минем'},{}
test_184,иртәгегә будильникны бетер,alarm/cancel_alarm,alarm/set_alarm,False,0.9764,False,False,False,{'datetime': 'иртәгегә'},"{'datetime': 'иртәгегә', 'reference': 'будильник'}"
test_185,бүген миңа зонтик кирәкме?,weather/find,weather/find,True,0.9482,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'зонтик'}","{'location': 'бүген миңа', 'datetime': 'миңа'}"
test_186,бүген кар булырмы?,weather/find,weather/find,True,0.9942,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'кар'}","{'datetime': 'бүген', 'location': 'кар булырмы'}"
test_187,Бүген кич минем әнигә шалтыратырга искә төшер,reminder/set_reminder,PlayMusic,False,0.9632,False,False,False,"{'datetime': 'Бүген кич', 'reminder/todo': 'минем әнигә шалтыратырга'}","{'music_item': 'минем әнигә', 'service': 'шалтыратырга'}"
test_188,Бүген яңгыр булырмы?,weather/find,weather/find,True,0.9615,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'яңгыр'}",{'datetime': 'Бүген'}
test_189,Шимбә көнне яңгыр булырмы?,weather/find,alarm/show_alarms,False,1.0,False,False,False,"{'datetime': 'Шимбә', 'weather/attribute': 'яңгыр'}",{}
test_190,Будильникны һәр минут саен 20 минутка куясынмы?,alarm/set_alarm,alarm/modify_alarm,False,0.9676,False,False,False,{'recurring_datetime': 'һәр минут саен 20 минутка'},"{'datetime': 'саен 20 минутка', 'reference': 'будильник'}"
test_191,Кариб бассейнында тропик давыллар,weather/find,SearchCreativeWork,False,0.9681,False,False,False,"{'location': 'Кариб', 'weather/attribute': 'тропик давыллар'}","{'object_type': 'тропик давыллар', 'location': 'Кариб бассейнында'}"
test_192,барлык будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,1.0,False,False,False,{'reference': 'барлык'},{}
test_193,Будильникны тугыз минут саен куй,alarm/set_alarm,alarm/snooze_alarm,False,0.9832,False,False,False,{'recurring_datetime': 'тугыз минут саен'},"{'datetime': 'тугыз минут саен', 'reference': 'будильник'}"
test_194,Минем исемлектән соңгы ике хәтерләтүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,1.0,False,False,False,{'reference': 'соңгы ике'},"{'datetime': 'исемлектән соңгы', 'reminder/todo': 'бетер'}"
test_195,бүген һава торышы нинди,weather/find,weather/find,True,1.0,False,False,False,{'datetime': 'бүген'},{'datetime': 'бүген'}
test_196,минем будильнигымны кабыз,alarm/set_alarm,alarm/show_alarms,False,0.9768,False,False,False,{'reference': 'минем'},{'datetime': 'минем'}
test_197,Бүген һаваның дымлылыгы нинди?,weather/find,weather/find,True,0.9528,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'һаваның дымлылыгы'}","{'location': 'Бүген', 'datetime': 'һаваның', 'weather/attribute': 'дымлылыгы'}"
test_198,миңа торыр өчен будильникны куерга исемә төшер,reminder/set_reminder,alarm/set_alarm,False,0.9624,False,False,False,{'reminder/todo': 'миңа торыр өчен будильникны куерга'},"{'reference': 'будильникны', 'recurring_datetime': 'миңа торыр'}"
test_199,Бу ял көннәрендә кар явырмы?,weather/find,alarm/show_alarms,False,1.0,False,False,False,"{'datetime': 'Бу ял көннәрендә', 'weather/attribute': 'кар'}",{'datetime': 'бу ял көннәрендә'}
test_200,Бүген никадәр эссе булачак?,weather/find,SearchCreativeWork,False,0.9862,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'эссе'}","{'datetime': 'bügen', 'object_name': 'никадәр', 'object_type': 'эссе'}"
test_201,Минем будильнигым нинди вакытка куелган,alarm/show_alarms,alarm/show_alarms,True,0.9945,False,False,False,{'reference': 'Минем'},{'datetime': 'минем будильнигым'}
test_202,Бүген һава торышы нинди?,weather/find,weather/find,True,1.0,False,False,False,{'datetime': 'Бүген'},"{'datetime': 'Бүген', 'location': 'нинди?'}"
test_203,Иртәгә яңгыр явармы?,weather/find,alarm/show_alarms,False,1.0,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{}
test_204,Сишәмбе көнне иртәнге 5:15 минем будильнигымны бетер,alarm/cancel_alarm,alarm/set_alarm,False,0.9516,False,False,False,"{'datetime': 'Сишәмбе көнне иртәнге 5:15', 'reference': 'минем'}","{'reference': 'будильнигымны', 'datetime': 'ишке кайра 5:15 минем'}"
test_205,бүгенге уен турында искәртүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9616,False,False,False,"{'datetime': 'бүгенге', 'reminder/todo': 'уен'}","{'datetime': 'бүгенге', 'reminder/todo': 'ythe турында искәртүне бетер'}"
test_206,будильникны иртәнге көндезге 3-ке куй,alarm/set_alarm,alarm/modify_alarm,False,0.9871,False,False,False,{'datetime': 'көндезге 3-ке'},"{'reference': 'будильникны', 'datetime': 'иртәнге көндезге 3-ке'}"
test_207,шимбә көнне бөтен будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9895,False,False,False,"{'datetime': 'шимбә көнне', 'reference': 'бөтен'}",{'datetime': 'шимбә көнне'}
test_208,Миңа Лизаны алу турында искәртү кирәк,reminder/set_reminder,PlayMusic,False,0.9728,False,False,False,{'reminder/todo': 'Лизаны алу'},"{'sort': 'лу', 'music_item': 'Лизаны', 'service': 'Аудиосистема'}"
test_209,Бүген нинди югары температура?,weather/find,weather/find,True,0.925,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'югары'}","{'datetime': 'Бүген', 'weather/attribute': 'температура'}"
test_210,Бүген Гринстоунда болытлы булырмы?,weather/find,weather/find,True,0.9905,False,False,False,"{'datetime': 'Бүген', 'location': 'Гринстоунда', 'weather/attribute': 'болытлы'}","{'location': 'Гринстоунда', 'datetime': 'бүген'}"
test_211,Соңрак искә төшер,reminder/set_reminder,reminder/set_reminder,True,1.0,False,False,False,{'datetime': 'Соңрак'},"{'datetime': 'соңрак', 'reminder/todo': 'iskә төшер'}"
test_212,бүген франциядә нинди һава торышы,weather/find,weather/find,True,0.9861,False,False,False,"{'datetime': 'бүген', 'location': 'франциядә'}","{'datetime': 'bügen', 'location': 'франциядә'}"
test_213,Шимбә кичәсендә кояшлы булырмы?,weather/find,weather/find,True,0.9531,False,False,False,"{'datetime': 'Шимбә', 'weather/attribute': 'кояшлы'}","{'location': 'Шимбә кичәсендә', 'datetime': 'ко Yahs'}"
test_214,Иртәгә яңгыр явармы?,weather/find,alarm/show_alarms,False,1.0,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{}
test_215,Мин бүген шортыны кия аламмы?,weather/find,weather/find,True,0.9376,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'шортыны'}","{'datetime': 'бүген', 'location': 'не указано'}"
test_216,Минем искәртүемне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9523,False,False,False,{'reference': 'Минем'},"{'datetime': 'imson', 'reference': 'imson'}"
test_217,Сентябрьдә уртача һава торышы нинди,weather/find,weather/find,True,0.9697,False,False,False,{'datetime': 'Сентябрьдә'},"{'datetime': 'Сентябрьдә', 'location': 'уртача һава торышы нинди', 'weather/attribute': 'нинди'}"
test_218,Бүген салкынмы?,weather/find,weather/find,True,0.9515,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'салкынмы'}","{'datetime': 'Бүген', 'location': 'салкын'}"
test_219,Бөтен искәртүләремне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9774,False,False,False,{'reference': 'Бөтен'},"{'datetime': 'бөтен', 'reminder/todo': 'искәртүләремне бетер'}"
test_220,монда эссеме?,weather/find,None,False,1.0,False,False,False,{'weather/attribute': 'эссеме'},{}
test_221,Ял көннәрендә көндезге 2 будильнигымны куй,alarm/set_alarm,alarm/set_alarm,True,0.9786,False,False,False,{'recurring_datetime': 'Ял көннәрендә көндезге 2'},"{'reference': 'будильнигымны', 'recurring_datetime': 'кал көннәрендә', 'datetime': 'көндезге'}"
test_222,Будильникны иртәнге 2 куй,alarm/set_alarm,alarm/set_alarm,True,0.9931,False,False,False,{'datetime': 'иртәнге 2'},"{'reference': 'будильникны', 'datetime': '2 куй'}"
test_223,Бүген һаваның дымлылыгы нинди?,weather/find,weather/find,True,0.9948,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'һаваның дымлылыгы'}","{'datetime': 'Бүген', 'location': 'һаваның'}"
test_224,минем бөтен будильникларымны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9891,False,False,False,{'reference': 'минем бөтен'},"{'datetime': 'минем', 'reference': 'будильникларым'}"
test_225,Минем бөтен искәртүләремне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9698,False,False,False,{'reference': 'Минем бөтен'},"{'datetime': 'минем', 'reference': 'искәртүләремне'}"
test_226,бөтен будильникларымны бетер,alarm/cancel_alarm,alarm/show_alarms,False,1.0,False,False,False,{'reference': 'бөтен'},{}
test_227,Давыл минем районыма якынлашамы?,weather/find,SearchCreativeWork,False,1.0,False,False,False,"{'weather/attribute': 'Давыл', 'location': 'минем районыма'}","{'datetime': 'Давыл', 'object_name': 'минем', 'object_type': 'район'}"
test_228,бүген һава торышы нинди,weather/find,weather/find,True,1.0,False,False,False,{'datetime': 'бүген'},{'datetime': 'бүген'}
test_229,соңгы искәртүемне бетер,reminder/cancel_reminder,reminder/set_reminder,False,1.0,False,False,False,{'reference': 'соңгы'},"{'datetime': 'соңгы', 'reminder/todo': 'iskәртүемне бетер'}"
test_230,Будильникка күпме вакыт калды.,alarm/time_left_on_alarm,alarm/show_alarms,False,1.0,False,True,False,{},{}
test_231,Якшәмбе көнне минем бөтен будильникларымны бетер.,alarm/cancel_alarm,alarm/show_alarms,False,0.9913,False,False,False,"{'datetime': 'Якшәмбе көнне', 'reference': 'минем бөтен'}","{'datetime': 'Якшәмбе көнне', 'reference': 'бутер'}"
test_232,Бүген нихәтле эссе булачак?,weather/find,SearchCreativeWork,False,1.0,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'эссе'}","{'datetime': 'Бүген', 'object_name': 'нихәтле эссе'}"
test_233,Мин сине иртәгә иртәнге 8:45 яңа будильникны куерга теләр идем,alarm/set_alarm,alarm/set_alarm,True,0.9734,False,False,False,{'datetime': 'иртәгә иртәнге 8:45'},"{'reference': 'биринчи будильник', 'recurring_datetime': '8:45', 'datetime': 'иртәнге'}"
test_234,бөтен будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,1.0,False,False,False,{'reference': 'бөтен'},{}
test_235,Бүген кар явармы?,weather/find,None,False,0.9398,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'кар'}",{}
test_236,миңа бозны алырга искә төшер,reminder/set_reminder,PlayMusic,False,1.0,False,False,False,{'reminder/todo': 'бозны алырга'},"{'music_item': 'бозны', 'service': 'миңа'}"
test_237,бөтен искәртүләремне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9806,False,False,False,{'reference': 'бөтен'},{}
test_238,бөтен будильникларымны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9711,False,False,False,{'reference': 'бөтен'},"{'datetime': '', 'reference': 'будильникларым'}"
test_239,Сан-Францискода һава торышы нинди?,weather/find,weather/find,True,0.9775,False,False,False,{'location': 'Сан - Францискода'},"{'location': 'San Franciscoda', 'datetime': 'nungan'}"
test_240,Бөтен искәртүләремне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9969,False,False,False,{'reference': 'Бөтен'},"{'datetime': 'бөтен', 'reminder/todo': 'iskәртүләремне бетер'}"
test_241,Концерт турында искәртүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9727,False,False,False,{'reminder/todo': 'Концерт'},"{'datetime': 'концерт турында', 'reminder/todo': 'iskәртүне'}"
test_242,Иртәгә иртәнге будильникны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9488,False,False,False,{'datetime': 'Иртәгә иртәнге'},{'datetime': 'Иртәгә'}
test_243,бу атнада яңгыр явармы,weather/find,alarm/show_alarms,False,0.9794,False,False,False,"{'datetime': 'бу атнада', 'weather/attribute': 'яңгыр'}",{}
test_244,Гольф уйнау өчен чәршәмбе көнне һава торышы нинди?,weather/find,weather/find,True,0.9706,False,False,False,{'datetime': 'чәршәмбе көнне'},{'datetime': 'өчен чәршәмбе көнне'}
test_245,бөтен будильникларымны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9549,False,False,False,{'reference': 'бөтен'},{}
test_246,бөтен иртәгә будильникларны сүндер,alarm/cancel_alarm,alarm/snooze_alarm,False,1.0,False,False,False,"{'reference': 'бөтен', 'datetime': 'иртәгә'}","{'datetime': 'бөтен', 'reference': 'будильниклар'}"
test_247,Будильнигымны бүген кичке 5 куй,alarm/set_alarm,alarm/modify_alarm,False,1.0,False,False,False,{'datetime': 'бүген кичке 5'},"{'reference': 'будильнигымны', 'datetime': 'бүген кичке 5'}"
test_248,будильнигымны иртәге 7-гә куй,alarm/set_alarm,alarm/set_alarm,True,1.0,False,False,False,{'datetime': 'иртәге 7-гә'},"{'reference': 'будильнигымны', 'datetime': '7-гә куй'}"
test_249,Иртәгә кояшлы булырмы?,weather/find,alarm/show_alarms,False,1.0,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'кояшлы'}",{}
test_250,бүген нинди эссе булыр,weather/find,SearchCreativeWork,False,0.9866,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'эссе'}","{'datetime': 'бүген', 'object_name': 'не указано', 'object_type': 'эссе'}"
test_251,Бир ноль йолдызлар Halo: Ghosts of Onyx,RateBook,SearchCreativeWork,False,0.9885,False,False,False,"{'rating_value': 'ноль', 'rating_unit': 'йолдызлар', 'object_name': 'Halo: Ghosts of Onyx'}","{'datetime': '', 'object_name': 'Ноль йолдызлар Halo: Ghosts of Onyx'}"
test_252,Джой Нило музыкасын кабыз .,PlayMusic,PlayMusic,True,0.9888,False,False,False,{'artist': 'Джой Нило'},{'artist': 'Джой Нило'}
test_253,"Зинһар, миңа 20 Hours in America дип аталган видеоуен таб .",SearchCreativeWork,PlayMusic,False,0.9825,False,False,False,"{'object_name': '20 Hours in America', 'object_type': 'видеоуен'}","{'sort': '20 Hours in America', 'service': 'videouен таб'}"
test_254,Мин ясаган плейлистымны уйнат,PlayMusic,PlayMusic,True,0.969,False,False,False,{'playlist': 'ясаган'},"{'music_item': 'плеистлистым', 'service': 'мин ясаган'}"
test_255,Термонтта 9 кешегә урын броньла,BookRestaurant,BookRestaurant,True,0.9879,False,False,False,"{'location': 'Термонтта', 'party_size_number': '9 кешегә'}","{'datetime': 'термонтта 9 кешегә', 'party_size_number': 'ubre', 'sort': 'урын'}"
test_256,Бу көйне Доротиның 80's party плейлистына өстә,AddToPlaylist,AddToPlaylist,True,1.0,False,False,False,"{'music_item': 'көйне', 'reference': 'Доротиның', 'playlist': ""80's party""}","{'artist': 'Доротина', 'music_item': 'party', 'playlist': ""80's"", 'reference': 'плейлистына'}"
test_257,Last FM-да Эдди Винсонның иң яңа көйен кабыз .,PlayMusic,PlayMusic,True,0.9874,False,False,False,"{'service': 'Last FM-да', 'artist': 'Эдди Винсонның', 'sort': 'иң яңа', 'music_item': 'көйен'}","{'artist': 'Эдди Винсон', 'service': 'Last FM'}"
test_258,Небрасканың һава торышын тикшер .,weather/find,weather/find,True,0.9634,False,False,False,{'location': 'Небрасканың'},"{'location': 'Небрасканың', 'datetime': 'тикшер'}"
test_259,NC-да хәзер буран бармы ?,weather/find,weather/find,True,0.9437,False,False,True,"{'location': 'NC-да', 'datetime': 'хәзер', 'condition_description': 'буран'}","{'location': 'хәзер', 'datetime': 'NC-', 'condition_attribute': 'да хәзер буран'}"
test_260,Мин 1998 елгы минионны тыңларга телим .,PlayMusic,PlayMusic,True,0.9899,False,False,False,"{'datetime': '1998', 'music_item': 'минионны'}","{'datetime': '1998 елгы', 'music_item': 'минионны'}"
test_261,Миңа Дипсон театрларында A Yiddish World Remembered өчен вакыт кирәк,SearchScreeningEvent,SearchScreeningEvent,True,0.9934,False,False,False,"{'location': 'Дипсон театрларында', 'movie_name': 'A Yiddish World Remembered', 'object_type': 'вакыт'}","{'movie_name': 'A Yiddish World Remembered', 'location': 'Дипсон театрларында', 'datetime': 'миңа'}"
test_262,Хәзерге дәреслеккә 6-дан 1 балл бир,RateBook,reminder/set_reminder,False,0.9905,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'дәреслеккә', 'best_rating': '6-дан', 'rating_value': '1'}","{'datetime': 'хәзерге', 'recurring_datetime': '6-дан 1 балл бир', 'reminder/todo': 'дәреслеккә'}"
test_263,Мэтт Мерфиның көйен Flow Español плейлистына өстә.,AddToPlaylist,AddToPlaylist,True,0.9864,False,False,False,"{'artist': 'Мэтт Мерфиның', 'music_item': 'көйен', 'playlist': 'Flow Español'}","{'artist': 'Мэтт Мерфи', 'music_item': 'көйен Flow Español', 'playlist': 'Plays by Matt Murphy', 'reference': 'плейлистына'}"
test_264,Мин 3 кешегә 20/05/2025 Техас янындагы судан гастропабын броньларга телим .,BookRestaurant,BookRestaurant,True,0.9757,False,False,True,"{'party_size_number': '3', 'datetime': '20/05/2025', 'location': 'янындагы', 'cuisine': 'судан', 'restaurant_type': 'гастропабын'}","{'datetime': '20/05/2025', 'location': 'Техас янында', 'restaurant_name': 'судан гастропабы', 'restaurant_type': 'гастропабы', 'party_size_number': '3', 'party_size_description': 'кешеге'}"
test_265,Син The Approach телесериал таба алмасыңмы,SearchCreativeWork,SearchCreativeWork,True,1.0,False,False,False,"{'object_name': 'The Approach', 'object_type': 'телесериал'}","{'object_name': 'The Approach', 'object_type': 'телесериал'}"
test_266,Бу хроникага 2 балл бир.,RateBook,RateBook,True,0.9975,False,False,True,"{'object_select': 'Бу', 'object_part_of_series_type': 'хроникага', 'rating_value': '2'}","{'object_name': 'хроникага', 'object_type': 'хроникага', 'rating_value': '2', 'best_rating': '2 балл'}"
test_267,The American Scene-ка 6-дан 2 йолдыз бир,RateBook,SearchCreativeWork,False,0.9565,False,False,False,"{'object_name': 'The American Scene-ка', 'best_rating': '6-дан', 'rating_value': '2', 'rating_unit': 'йолдыз'}","{'datetime': '6-дан', 'object_name': 'The American Scene-', 'object_type': 'кітап'}"
