id,text,true_intent,pred_intent,intent_correct,confidence,weak_by_conf,weak_intent_real,weak_slot_real,true_slots,pred_slots
test_136,миңа торыр өчен будильникны куерга исемә төшер,reminder/set_reminder,alarm/set_alarm,False,0.9476,False,False,False,{'reminder/todo': 'торыр өчен будильникны куерга'},{'datetime': 'миңа торыр'}
test_137,Минем хәтерләтүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9612,False,False,False,{'reference': 'Минем'},"{'datetime': 'минем хәтерләтүне', 'reminder/todo': 'бетер'}"
test_138,Бүген кар булырмы?,weather/find,weather/find,True,0.9261,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'кар'}","{'datetime': 'бүген', 'location': 'кар'}"
test_139,Миңа бөтен будильникларны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9665,False,False,False,{'reference': 'бөтен'},{'datetime': 'миңа'}
test_140,бөтен хәтерләтүләрне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9425,False,False,False,{'reference': 'бөтен'},{}
test_141,минем будильнигымда күпме вакыт калды,alarm/time_left_on_alarm,alarm/show_alarms,False,0.935,False,True,False,{'reference': 'минем'},{'datetime': 'минем'}
test_142,будильникны 2 сәгатькә куй,alarm/set_alarm,alarm/set_alarm,True,0.9561,False,False,False,{'datetime': '2 сәгатькә'},"{'reference': '', 'datetime': '2 сәгатькә'}"
test_143,Эштән соң икмәк сатып алырга исемә төшер,reminder/set_reminder,none,False,0.9199,True,False,False,"{'datetime': 'Эштән соң', 'reminder/todo': 'икмәк сатып алырга'}",{}
test_144,Бүген яңгыр булырмы?,weather/find,weather/find,True,0.8788,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'яңгыр'}","{'datetime': 'бүген', 'location': 'яңгыр булырмандо'}"
test_145,бүгенге һава торышы фаразын укы,weather/find,weather/find,True,0.9512,False,False,False,{'datetime': 'бүгенге'},"{'datetime': 'бүгенге', 'location': 'фаразын укы'}"
test_146,Минем будильнигым нинди вакытка куелган?,alarm/show_alarms,alarm/show_alarms,True,0.9657,False,False,False,{'reference': 'Минем'},{'datetime': 'минем'}
test_147,иртәгә 4 миңа сәүдә үзәгенә барырга исемә төшер,reminder/set_reminder,reminder/set_reminder,True,0.9303,False,False,False,"{'datetime': 'иртәгә 4', 'reminder/todo': 'сәүдә үзәгенә барырга'}","{'recurring_datetime': 'иртәгә 4 миңа', 'datetime': 'сәүдә үзәгенә', 'reminder/todo': 'төшер'}"
test_148,бүген кул чатырны үзем белән алыйммы,weather/find,alarm/set_alarm,False,0.9105,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'кул чатырны'}","{'reference': 'бүген кул чатырны', 'datetime': 'үzem белән'}"
test_149,Минем хәтерләтүне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9589,False,False,False,{'reference': 'Минем'},{}
test_150,Минем бөтен хәтерләтүләрне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9558,False,False,False,{'reference': 'Минем бөтен'},{}
test_151,Дүшәмбе көнне эт ризыгы турында хәтерләтү куй,reminder/set_reminder,alarm/set_alarm,False,0.9346,False,False,False,"{'datetime': 'Дүшәмбе', 'reminder/todo': 'эт ризыгы'}",{'datetime': 'Дүшәмбе көнне эт'}
test_152,"Иртәгегә ""Сишәмбе кичендә Балада Саб йога дәресенә язылырга "" хәтерләтүне куй",reminder/set_reminder,alarm/set_alarm,False,0.9658,False,False,False,"{'datetime': 'Иртәгегә', 'reminder/todo': 'Сишәмбе кичендә Балада Саб йога дәресенә язылырга'}","{'datetime': 'иртәгеге', 'reminder/todo': 'Сишәмбе кичендә Балада Саб йога дәресенә язылырга'}"
test_153,бүгенгегә бөтен искә төшерүләрне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9326,False,False,False,"{'datetime': 'бүгенгегә', 'reference': 'бөтен'}","{'datetime': 'bügene', 'reminder/todo': 'iskә төшерүләрне бетер'}"
test_154,Бу атнада Нью-Йоркта нинди һава торышы булачак,weather/find,weather/find,True,0.9958,False,False,False,"{'datetime': 'Бу атнада', 'location': 'Нью - Йоркта'}","{'location': 'Нью-Йоркта', 'datetime': 'бу атнада'}"
test_155,пәнҗешәмбе көнне көндез 12-дә табибка баруымны исемә төшер,reminder/set_reminder,reminder/set_reminder,True,0.9627,False,False,False,"{'datetime': 'пәнҗешәмбе көнне көндез 12-дә', 'reminder/todo': 'табибка баруымны'}","{'recurring_datetime': 'пәнҗешәмбе көннәрендә', 'datetime': '12-дә', 'reminder/todo': 'баруымны төшер'}"
test_156,Будильникны кичке 6:50 куй,alarm/set_alarm,alarm/set_alarm,True,0.9363,False,False,False,{'datetime': 'кичке 6:50'},"{'datetime': '6:50', 'reference': 'Будильникны'}"
test_157,Бүген кар булырмы?,weather/find,weather/find,True,0.9261,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'кар'}","{'datetime': 'бүген', 'location': 'кар'}"
test_158,Нинди будильниклар куелган?,alarm/show_alarms,alarm/show_alarms,True,0.9962,False,False,False,{},{}
test_159,7 октябрьгә искә төшерү будильникны куй,reminder/set_reminder,alarm/set_alarm,False,0.9539,False,False,False,{'datetime': '7 октябрьгә'},"{'datetime': '7 октябрьгә', 'reference': 'будильник'}"
test_160,бүген кар булырмы?,weather/find,none,False,0.9051,True,False,False,"{'datetime': 'бүген', 'weather/attribute': 'кар'}",{}
test_161,будильникны 15 минутка күчер,alarm/snooze_alarm,alarm/snooze_alarm,True,0.926,False,True,False,{'datetime': '15 минутка'},"{'datetime': '15 минутка күчө', 'reference': 'барлык'}"
test_162,Күпме кар булуын фаразлыйлар?,weather/find,weather/find,True,0.9454,False,False,False,{'weather/attribute': 'кар'},"{'location': 'Күпме кар', 'datetime': 'фаразлыйлар'}"
test_163,урамда эссе ме,weather/find,add_to_playlist,False,0.9311,False,False,False,"{'location': 'урамда', 'weather/attribute': 'эссе'}",{'entity_name': 'эссе'}
test_164,Бүген нинди температура булачак?,weather/find,weather/find,True,0.9389,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'температура'}","{'datetime': 'бүген', 'location': 'не указано'}"
test_165,иртәгә Далласта һава торышы нинди булыр,weather/find,weather/find,True,0.9647,False,False,False,"{'datetime': 'иртәгә', 'location': 'Далласта'}","{'location': 'Далласта', 'datetime': 'иртәгә'}"
test_166,бүгенгегә минем бөтен искә төшерүләрне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9239,False,False,False,"{'datetime': 'бүгенгегә', 'reference': 'минем бөтен'}",{'datetime': 'бүгенгегә'}
test_167,Атна саен продукт сатып алу турында хәтерләтү куй.,reminder/set_reminder,reminder/set_reminder,True,0.9494,False,False,False,"{'recurring_datetime': 'Атна саен', 'reminder/todo': 'продукт сатып алу'}","{'datetime': 'атна', 'reminder/todo': 'саен продукт сатып алу турында хәтерләтү куй'}"
test_168,һава торышы,weather/find,weather/find,True,0.931,False,False,False,{},"{'datetime': 'һава торышы', 'location': ''}"
test_169,Яңгыр көне буе явыр микән?,weather/find,weather/find,True,0.9155,False,False,False,"{'weather/attribute': 'Яңгыр', 'datetime': 'көне буе'}","{'datetime': 'яңгыр көне', 'location': 'явыр'}"
test_170,Иртәгә яңгыр булырмы?,weather/find,alarm/set_alarm,False,0.9639,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{'datetime': 'иртәгә яңгыр'}
test_171,Бүген кич эш хатларына җавап бирергә исемә төшер,reminder/set_reminder,none,False,0.8755,True,False,False,"{'datetime': 'Бүген кич', 'reminder/todo': 'эш хатларына җавап бирергә'}",{}
test_172,Будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9948,False,False,False,{},{}
test_173,Минем будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9865,False,False,False,{'reference': 'Минем'},{}
test_174,Мин бүген шортыны кия аламмы?,weather/find,weather/find,True,0.9021,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'шортыны'}","{'datetime': 'бүген шорты', 'location': 'не указано'}"
test_175,Иртәгә яңгыр булырмы?,weather/find,alarm/set_alarm,False,0.9639,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{'datetime': 'иртәгә яңгыр'}
test_176,Будильникны иртәнге 10 куй,alarm/set_alarm,alarm/set_alarm,True,0.9412,False,False,False,{'datetime': 'иртәнге 10'},"{'reference': 'Будильникны', 'datetime': 'иртәнге 10'}"
test_177,бу атнада яңгыр булырмы,weather/find,weather/find,True,0.9731,False,False,False,"{'datetime': 'бу атнада', 'weather/attribute': 'яңгыр'}","{'location': 'бу атнада', 'datetime': 'яңгыр булырмы'}"
test_178,бөтен хәтерләтүләрне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9425,False,False,False,{'reference': 'бөтен'},{}
test_179,будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9922,False,False,False,{},{}
test_180,бөтен будильникларны сүндер,alarm/cancel_alarm,alarm/cancel_alarm,True,0.9934,False,False,False,{'reference': 'бөтен'},{'reference': 'бөтен'}
test_181,бөтен будильник настройкаларын күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.984,False,False,False,{'reference': 'бөтен'},{}
test_182,Будильникны егерме минут саен куй,alarm/set_alarm,alarm/set_alarm,True,0.9513,False,False,False,{'recurring_datetime': 'егерме минут саен'},{'datetime': 'минут саен куй'}
test_183,Минем нинди искә төшерүләрем бар?,reminder/show_reminders,reminder/show_reminders,True,0.9383,False,False,False,{'reference': 'Минем'},{}
test_184,иртәгегә будильникны бетер,alarm/cancel_alarm,alarm/set_alarm,False,0.8858,False,False,False,{'datetime': 'иртәгегә'},"{'reference': 'биринчи', 'datetime': 'иртәгеге'}"
test_185,бүген миңа зонтик кирәкме?,weather/find,none,False,0.8881,True,False,False,"{'datetime': 'бүген', 'weather/attribute': 'зонтик'}",{}
test_186,бүген кар булырмы?,weather/find,none,False,0.9051,True,False,False,"{'datetime': 'бүген', 'weather/attribute': 'кар'}",{}
test_187,Бүген кич минем әнигә шалтыратырга искә төшер,reminder/set_reminder,reminder/set_reminder,True,0.966,False,False,False,"{'datetime': 'Бүген кич', 'reminder/todo': 'минем әнигә шалтыратырга'}","{'datetime': 'bügen', 'reminder/todo': 'кич минем әнигә шалтыратырга'}"
test_188,Бүген яңгыр булырмы?,weather/find,weather/find,True,0.8788,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'яңгыр'}","{'datetime': 'бүген', 'location': 'яңгыр булырмандо'}"
test_189,Шимбә көнне яңгыр булырмы?,weather/find,weather/find,True,0.9038,False,False,False,"{'datetime': 'Шимбә', 'weather/attribute': 'яңгыр'}","{'datetime': 'Шимбә көнне', 'location': 'бу'}"
test_190,Будильникны һәр минут саен 20 минутка куясынмы?,alarm/set_alarm,alarm/modify_alarm,False,0.9134,False,False,False,{'recurring_datetime': 'һәр минут саен 20 минутка'},"{'reference': '', 'datetime': 'саен 20 минутка'}"
test_191,Кариб бассейнында тропик давыллар,weather/find,weather/find,True,0.9062,False,False,False,"{'location': 'Кариб', 'weather/attribute': 'тропик давыллар'}","{'location': 'Кариб бассейн', 'datetime': 'бассейн'}"
test_192,барлык будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9222,False,False,False,{'reference': 'барлык'},{'datetime': 'бетер'}
test_193,Будильникны тугыз минут саен куй,alarm/set_alarm,alarm/modify_alarm,False,0.9336,False,False,False,{'recurring_datetime': 'тугыз минут саен'},{'datetime': 'тугыз минут саен'}
test_194,Минем исемлектән соңгы ике хәтерләтүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9611,False,False,False,{'reference': 'соңгы ике'},"{'datetime': 'исемлектән соңгы', 'reminder/todo': 'бетер ике хәтерләтүне'}"
test_195,бүген һава торышы нинди,weather/find,weather/find,True,0.953,False,False,False,{'datetime': 'бүген'},"{'datetime': 'бүген', 'location': 'не указано'}"
test_196,минем будильнигымны кабыз,alarm/set_alarm,alarm/show_alarms,False,0.9249,False,False,False,{'reference': 'минем'},{'datetime': 'минем'}
test_197,Бүген һаваның дымлылыгы нинди?,weather/find,weather/find,True,0.9469,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'һаваның дымлылыгы'}","{'datetime': 'бүген', 'location': 'Һаваның'}"
test_198,миңа торыр өчен будильникны куерга исемә төшер,reminder/set_reminder,alarm/set_alarm,False,0.9476,False,False,False,{'reminder/todo': 'миңа торыр өчен будильникны куерга'},{'datetime': 'миңа торыр'}
test_199,Бу ял көннәрендә кар явырмы?,weather/find,weather/find,True,0.9547,False,False,False,"{'datetime': 'Бу ял көннәрендә', 'weather/attribute': 'кар'}","{'datetime': 'бу ял көннәрендә', 'location': 'не указано'}"
test_200,Бүген никадәр эссе булачак?,weather/find,SearchCreativeWork,False,0.9681,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'эссе'}",{'object_type': 'эссе'}
test_201,Минем будильнигым нинди вакытка куелган,alarm/show_alarms,alarm/show_alarms,True,0.9788,False,False,False,{'reference': 'Минем'},{'datetime': 'минем будильнигым'}
test_202,Бүген һава торышы нинди?,weather/find,weather/find,True,0.9374,False,False,False,{'datetime': 'Бүген'},"{'datetime': 'бүген', 'location': 'не указано'}"
test_203,Иртәгә яңгыр явармы?,weather/find,alarm/set_alarm,False,0.9306,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{'datetime': 'иртәгә яңгыр'}
test_204,Сишәмбе көнне иртәнге 5:15 минем будильнигымны бетер,alarm/cancel_alarm,alarm/set_alarm,False,0.948,False,False,False,"{'datetime': 'Сишәмбе көнне иртәнге 5:15', 'reference': 'минем'}","{'datetime': 'иртәнге 5:15', 'reference': 'будильнигым'}"
test_205,бүгенге уен турында искәртүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9087,False,False,False,"{'datetime': 'бүгенге', 'reminder/todo': 'уен'}","{'recurring_datetime': 'bügene', 'datetime': 'iskәртүне', 'reminder/todo': 'бетер'}"
test_206,будильникны иртәнге көндезге 3-ке куй,alarm/set_alarm,alarm/set_alarm,True,0.9512,False,False,False,{'datetime': 'көндезге 3-ке'},"{'reference': 'будильникны', 'recurring_datetime': 'иртәнге', 'datetime': '3-ке куй'}"
test_207,шимбә көнне бөтен будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9605,False,False,False,"{'datetime': 'шимбә көнне', 'reference': 'бөтен'}",{'datetime': 'шимбә көнне'}
test_208,Миңа Лизаны алу турында искәртү кирәк,reminder/set_reminder,reminder/set_reminder,True,0.9476,False,False,False,{'reminder/todo': 'Лизаны алу'},"{'datetime': 'миңа', 'reminder/todo': 'Алу турында искәртү кирәк'}"
test_209,Бүген нинди югары температура?,weather/find,weather/find,True,0.9472,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'югары'}","{'datetime': 'бүген', 'location': 'не указано', 'weather/attribute': 'температура'}"
test_210,Бүген Гринстоунда болытлы булырмы?,weather/find,SearchCreativeWork,False,0.902,False,False,False,"{'datetime': 'Бүген', 'location': 'Гринстоунда', 'weather/attribute': 'болытлы'}",{'object_type': 'булырмас'}
test_211,Соңрак искә төшер,reminder/set_reminder,reminder/show_reminders,False,0.939,False,False,False,{'datetime': 'Соңрак'},{}
test_212,бүген франциядә нинди һава торышы,weather/find,weather/find,True,0.9378,False,False,False,"{'datetime': 'бүген', 'location': 'франциядә'}","{'location': 'бүген франциядә', 'datetime': 'торышы'}"
test_213,Шимбә кичәсендә кояшлы булырмы?,weather/find,weather/find,True,0.943,False,False,False,"{'datetime': 'Шимбә', 'weather/attribute': 'кояшлы'}","{'location': 'Шимбә кичәсендә', 'datetime': 'кулыр'}"
test_214,Иртәгә яңгыр явармы?,weather/find,alarm/set_alarm,False,0.9306,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'яңгыр'}",{'datetime': 'иртәгә яңгыр'}
test_215,Мин бүген шортыны кия аламмы?,weather/find,weather/find,True,0.9021,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'шортыны'}","{'datetime': 'бүген шорты', 'location': 'не указано'}"
test_216,Минем искәртүемне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9439,False,False,False,{'reference': 'Минем'},{'datetime': 'минем'}
test_217,Сентябрьдә уртача һава торышы нинди,weather/find,weather/find,True,0.9188,False,False,False,{'datetime': 'Сентябрьдә'},"{'datetime': 'сеня', 'location': 'Сентябрьдә', 'weather/attribute': 'уртача һава торышы'}"
test_218,Бүген салкынмы?,weather/find,weather/find,True,0.9504,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'салкынмы'}","{'datetime': 'бүген', 'location': 'салкын'}"
test_219,Бөтен искәртүләремне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9387,False,False,False,{'reference': 'Бөтен'},"{'datetime': 'бөтен', 'reminder/todo': 'iskәртүләремне бетер'}"
test_220,монда эссеме?,weather/find,weather/find,True,0.9204,False,False,False,{'weather/attribute': 'эссеме'},"{'location': 'монда', 'datetime': 'эссеме'}"
test_221,Ял көннәрендә көндезге 2 будильнигымны куй,alarm/set_alarm,alarm/set_alarm,True,0.9203,False,False,False,{'recurring_datetime': 'Ял көннәрендә көндезге 2'},"{'reference': 'Ял көннәрендә көндезге 2', 'datetime': 'куй'}"
test_222,Будильникны иртәнге 2 куй,alarm/set_alarm,alarm/set_alarm,True,0.9523,False,False,False,{'datetime': 'иртәнге 2'},"{'reference': 'Будильникны', 'datetime': 'иртәнге 2 куй'}"
test_223,Бүген һаваның дымлылыгы нинди?,weather/find,weather/find,True,0.9469,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'һаваның дымлылыгы'}","{'datetime': 'бүген', 'location': 'Һаваның'}"
test_224,минем бөтен будильникларымны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9518,False,False,False,{'reference': 'минем бөтен'},{'datetime': 'минем бөтен'}
test_225,Минем бөтен искәртүләремне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.9651,False,False,False,{'reference': 'Минем бөтен'},{'datetime': ''}
test_226,бөтен будильникларымны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9539,False,False,False,{'reference': 'бөтен'},{'datetime': 'бөтен'}
test_227,Давыл минем районыма якынлашамы?,weather/find,SearchCreativeWork,False,0.9376,False,False,False,"{'weather/attribute': 'Давыл', 'location': 'минем районыма'}","{'object_location_type': 'район', 'location': 'Давыл минем'}"
test_228,бүген һава торышы нинди,weather/find,weather/find,True,0.953,False,False,False,{'datetime': 'бүген'},"{'datetime': 'бүген', 'location': 'не указано'}"
test_229,соңгы искәртүемне бетер,reminder/cancel_reminder,reminder/show_reminders,False,0.9332,False,False,False,{'reference': 'соңгы'},{'datetime': 'соңгы'}
test_230,Будильникка күпме вакыт калды.,alarm/time_left_on_alarm,alarm/show_alarms,False,0.9787,False,True,False,{},{}
test_231,Якшәмбе көнне минем бөтен будильникларымны бетер.,alarm/cancel_alarm,alarm/show_alarms,False,0.9573,False,False,False,"{'datetime': 'Якшәмбе көнне', 'reference': 'минем бөтен'}",{'datetime': 'якшәмбе көнне'}
test_232,Бүген нихәтле эссе булачак?,weather/find,SearchCreativeWork,False,0.9577,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'эссе'}",{'object_type': 'эссе'}
test_233,Мин сине иртәгә иртәнге 8:45 яңа будильникны куерга теләр идем,alarm/set_alarm,alarm/set_alarm,True,0.9162,False,False,False,{'datetime': 'иртәгә иртәнге 8:45'},"{'reference': 'мин', 'datetime': 'иртәнге 8:45', 'recurring_datetime': ''}"
test_234,бөтен будильникларны бетер,alarm/cancel_alarm,alarm/show_alarms,False,0.9553,False,False,False,{'reference': 'бөтен'},{'datetime': 'бөтен'}
test_235,Бүген кар явармы?,weather/find,weather/find,True,0.9309,False,False,False,"{'datetime': 'Бүген', 'weather/attribute': 'кар'}","{'datetime': 'бүген', 'location': 'кар'}"
test_236,миңа бозны алырга искә төшер,reminder/set_reminder,reminder/set_reminder,True,0.9563,False,False,False,{'reminder/todo': 'бозны алырга'},"{'datetime': 'миңа бозны', 'reminder/todo': 'алырга искә төшер'}"
test_237,бөтен искәртүләремне күрсәт,reminder/show_reminders,reminder/show_reminders,True,0.945,False,False,False,{'reference': 'бөтен'},{'datetime': 'бөтен'}
test_238,бөтен будильникларымны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9364,False,False,False,{'reference': 'бөтен'},{'datetime': 'бөтен'}
test_239,Сан-Францискода һава торышы нинди?,weather/find,weather/find,True,0.9357,False,False,False,{'location': 'Сан - Францискода'},"{'location': 'San Franciscoda', 'datetime': 'нинди?'}"
test_240,Бөтен искәртүләремне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.9387,False,False,False,{'reference': 'Бөтен'},"{'datetime': 'бөтен', 'reminder/todo': 'iskәртүләремне бетер'}"
test_241,Концерт турында искәртүне бетер,reminder/cancel_reminder,reminder/set_reminder,False,0.8736,False,False,False,{'reminder/todo': 'Концерт'},{'reminder/todo': 'биринчи бетер концерт турында искәртүне'}
test_242,Иртәгә иртәнге будильникны бетер,alarm/cancel_alarm,alarm/set_alarm,False,0.9483,False,False,False,{'datetime': 'Иртәгә иртәнге'},{'reference': 'Иртәгә'}
test_243,бу атнада яңгыр явармы,weather/find,none,False,0.958,True,False,False,"{'datetime': 'бу атнада', 'weather/attribute': 'яңгыр'}",{}
test_244,Гольф уйнау өчен чәршәмбе көнне һава торышы нинди?,weather/find,weather/find,True,0.9349,False,False,False,{'datetime': 'чәршәмбе көнне'},"{'datetime': 'өчен', 'location': 'Гольф уйнау'}"
test_245,бөтен будильникларымны күрсәт,alarm/show_alarms,alarm/show_alarms,True,0.9364,False,False,False,{'reference': 'бөтен'},{'datetime': 'бөтен'}
test_246,бөтен иртәгә будильникларны сүндер,alarm/cancel_alarm,alarm/cancel_alarm,True,0.9912,False,False,False,"{'reference': 'бөтен', 'datetime': 'иртәгә'}",{'reference': 'бөтен'}
test_247,Будильнигымны бүген кичке 5 куй,alarm/set_alarm,alarm/modify_alarm,False,0.9615,False,False,False,{'datetime': 'бүген кичке 5'},"{'reference': 'Будильнигымны', 'datetime': 'бүген кичке 5'}"
test_248,будильнигымны иртәге 7-гә куй,alarm/set_alarm,alarm/set_alarm,True,0.9668,False,False,False,{'datetime': 'иртәге 7-гә'},"{'reference': 'будильнигымны', 'datetime': 'иртәге 7-гә куй'}"
test_249,Иртәгә кояшлы булырмы?,weather/find,alarm/set_alarm,False,0.9461,False,False,False,"{'datetime': 'Иртәгә', 'weather/attribute': 'кояшлы'}",{'datetime': 'иртәгә кояшлы'}
test_250,бүген нинди эссе булыр,weather/find,SearchCreativeWork,False,0.9736,False,False,False,"{'datetime': 'бүген', 'weather/attribute': 'эссе'}",{'object_type': 'эссе'}
test_251,Бир ноль йолдызлар Halo: Ghosts of Onyx,RateBook,SearchCreativeWork,False,0.9573,False,False,False,"{'rating_value': 'ноль', 'rating_unit': 'йолдызлар', 'object_name': 'Halo: Ghosts of Onyx'}",{'object_name': 'Halo: Ghosts of Onyx'}
test_252,Джой Нило музыкасын кабыз .,PlayMusic,PlayMusic,True,0.9202,False,False,False,{'artist': 'Джой Нило'},{'artist': 'Джой Нило'}
test_253,"Зинһар, миңа 20 Hours in America дип аталган видеоуен таб .",SearchCreativeWork,PlayMusic,False,0.9115,False,False,False,"{'object_name': '20 Hours in America', 'object_type': 'видеоуен'}","{'artist': 'Зинһар', 'object_type': 'video', 'music_item': '20 Hours in America'}"
test_254,Мин ясаган плейлистымны уйнат,PlayMusic,PlayMusic,True,0.9605,False,False,False,{'playlist': 'ясаган'},{'playlist': 'уйнат'}
test_255,Термонтта 9 кешегә урын броньла,BookRestaurant,BookRestaurant,True,0.9536,False,False,False,"{'location': 'Термонтта', 'party_size_number': '9 кешегә'}","{'location': 'Термонтта', 'datetime': '9 кешегә', 'restaurant_type': 'ресторан'}"
test_256,Бу көйне Доротиның 80's party плейлистына өстә,AddToPlaylist,AddToPlaylist,True,0.9746,False,False,False,"{'music_item': 'көйне', 'reference': 'Доротиның', 'playlist': ""80's party""}","{'playlist': ""Доротиның 80's party плейлистына""}"
test_257,Last FM-да Эдди Винсонның иң яңа көйен кабыз .,PlayMusic,SearchCreativeWork,False,0.9775,False,False,False,"{'service': 'Last FM-да', 'artist': 'Эдди Винсонның', 'sort': 'иң яңа', 'music_item': 'көйен'}","{'object_name': 'Эдди Винсон', 'object_type': 'кабыз'}"
test_258,Небрасканың һава торышын тикшер .,weather/find,weather/find,True,0.9846,False,False,False,{'location': 'Небрасканың'},"{'location': 'Небрасканың', 'datetime': 'тикшер'}"
test_259,NC-да хәзер буран бармы ?,weather/find,weather/find,True,0.9623,False,False,True,"{'location': 'NC-да', 'datetime': 'хәзер', 'condition_description': 'буран'}",{'location': 'NC-да хәзер'}
test_260,Мин 1998 елгы минионны тыңларга телим .,PlayMusic,alarm/set_alarm,False,0.9363,False,False,False,"{'datetime': '1998', 'music_item': 'минионны'}",{'datetime': '1998 елгы'}
test_261,Миңа Дипсон театрларында A Yiddish World Remembered өчен вакыт кирәк,SearchScreeningEvent,SearchCreativeWork,False,0.9696,False,False,False,"{'location': 'Дипсон театрларында', 'movie_name': 'A Yiddish World Remembered', 'object_type': 'вакыт'}","{'object_name': 'A Yiddish World Remembered', 'object_type': 'фильм'}"
test_262,Хәзерге дәреслеккә 6-дан 1 балл бир,RateBook,reminder/set_reminder,False,0.9414,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'дәреслеккә', 'best_rating': '6-дан', 'rating_value': '1'}","{'datetime': '6-дан', 'reminder/todo': 'балл бир'}"
test_263,Мэтт Мерфиның көйен Flow Español плейлистына өстә.,AddToPlaylist,AddToPlaylist,True,0.9629,False,False,False,"{'artist': 'Мэтт Мерфиның', 'music_item': 'көйен', 'playlist': 'Flow Español'}",{'playlist': 'Мэтт Мерфиның көйен Flow Español плейлистына'}
test_264,Мин 3 кешегә 20/05/2025 Техас янындагы судан гастропабын броньларга телим .,BookRestaurant,BookRestaurant,True,0.9416,False,False,True,"{'party_size_number': '3', 'datetime': '20/05/2025', 'location': 'Техас | янындагы', 'cuisine': 'судан', 'restaurant_type': 'гастропабын'}","{'restaurant_name': 'гастропабын', 'restaurant_type': 'ресторан', 'location': 'Техас янында', 'datetime': '20/05/2025'}"
test_265,Син The Approach телесериал таба алмасыңмы,SearchCreativeWork,SearchCreativeWork,True,0.9832,False,False,False,"{'object_name': 'The Approach', 'object_type': 'телесериал'}","{'object_name': 'The Approach', 'object_type': 'телесериал'}"
test_266,Бу хроникага 2 балл бир.,RateBook,RateBook,True,0.9254,False,False,True,"{'object_select': 'Бу', 'object_part_of_series_type': 'хроникага', 'rating_value': '2'}","{'rating_value': '2', 'object_type': 'хроникага'}"
test_267,The American Scene-ка 6-дан 2 йолдыз бир,RateBook,BookRestaurant,False,0.8515,False,False,False,"{'object_name': 'The American Scene-ка', 'best_rating': '6-дан', 'rating_value': '2', 'rating_unit': 'йолдыз'}","{'party_size_number': '2', 'object_type': 'cinema show schedule', 'movie_name': 'The American Scene', 'movie_type': 'film', 'object_location_type': 'cinema location'}"
test_268,Минем Nação Reggae плейлистына emilie autumn өстә.,AddToPlaylist,AddToPlaylist,True,0.9573,False,False,False,"{'reference': 'Минем', 'playlist': 'Nação Reggae', 'artist': 'emilie autumn'}","{'playlist': 'Минем Nação Reggae', 'entity_name': 'emilie autumn'}"
